ts_code,trade_date,pb
801030.SI,20230818,1.96
801030.SI,20230821,1.94
801030.SI,20230822,1.94
801030.SI,20230823,1.91
801030.SI,20230824,1.92
801030.SI,20230825,1.9
801030.SI,20230828,1.92
801030.SI,20230829,1.96
801030.SI,20230830,1.95
801030.SI,20230831,1.96
801030.SI,20230901,1.97
801030.SI,20230904,2.02
801030.SI,20230905,2.01
801030.SI,20230906,2.02
801030.SI,20230907,1.99
801030.SI,20230908,1.98
801030.SI,20230911,2.0
801030.SI,20230912,2.0
801030.SI,20230913,1.99
801030.SI,20230914,1.98
801030.SI,20230915,1.97
801030.SI,20230918,1.98
801030.SI,20230919,1.97
801030.SI,20230920,1.95
801030.SI,20230921,1.94
801030.SI,20230922,1.96
801030.SI,20230925,1.95
801030.SI,20230926,1.92
801030.SI,20230927,1.93
801030.SI,20230928,1.94
801030.SI,20231009,1.93
801030.SI,20231010,1.92
801030.SI,20231011,1.92
801030.SI,20231012,1.94
801030.SI,20231013,1.92
801030.SI,20231016,1.9
801030.SI,20231017,1.9
801030.SI,20231018,1.87
801030.SI,20231019,1.85
801030.SI,20231020,1.84
801030.SI,20231023,1.79
801030.SI,20231024,1.82
801030.SI,20231025,1.84
801030.SI,20231026,1.84
801030.SI,20231027,1.87
801030.SI,20231030,1.88
801030.SI,20231031,1.88
801030.SI,20231101,1.87
801030.SI,20231102,1.85
801030.SI,20231103,1.87
801030.SI,20231106,1.89
801030.SI,20231107,1.89
801030.SI,20231108,1.87
801030.SI,20231109,1.88
801030.SI,20231110,1.87
801030.SI,20231113,1.88
801030.SI,20231114,1.88
801030.SI,20231115,1.9
801030.SI,20231116,1.88
801030.SI,20231117,1.88
801030.SI,20231120,1.9
801030.SI,20231121,1.89
801030.SI,20231122,1.87
801030.SI,20231123,1.89
801030.SI,20231124,1.87
801030.SI,20231127,1.86
801030.SI,20231128,1.87
801030.SI,20231129,1.86
801030.SI,20231130,1.84
801030.SI,20231201,1.84
801030.SI,20231204,1.84
801030.SI,20231205,1.81
801030.SI,20231206,1.83
801030.SI,20231207,1.81
801030.SI,20231208,1.8
801030.SI,20231211,1.81
801030.SI,20231212,1.82
801030.SI,20231213,1.79
801030.SI,20231214,1.79
801030.SI,20231215,1.79
801030.SI,20231218,1.76
801030.SI,20231219,1.76
801030.SI,20231220,1.75
801030.SI,20231221,1.76
801030.SI,20231222,1.77
801030.SI,20231225,1.76
801030.SI,20231226,1.76
801030.SI,20231227,1.76
801030.SI,20231228,1.8
801030.SI,20231229,1.82
801030.SI,20240102,1.82
801030.SI,20240103,1.82
801030.SI,20240104,1.81
801030.SI,20240105,1.79
801030.SI,20240108,1.76
801030.SI,20240109,1.75
801030.SI,20240110,1.75
801030.SI,20240111,1.76
801030.SI,20240112,1.76
801030.SI,20240115,1.74
801030.SI,20240116,1.74
801030.SI,20240117,1.7
801030.SI,20240118,1.69
801030.SI,20240119,1.68
801030.SI,20240122,1.6
801030.SI,20240123,1.61
801030.SI,20240124,1.63
801030.SI,20240125,1.68
801030.SI,20240126,1.67
801030.SI,20240129,1.64
801030.SI,20240130,1.59
801030.SI,20240131,1.54
801030.SI,20240201,1.52
801030.SI,20240202,1.47
801030.SI,20240205,1.41
801030.SI,20240206,1.48
801030.SI,20240207,1.52
801030.SI,20240208,1.57
801030.SI,20240219,1.59
801030.SI,20240220,1.6
801030.SI,20240221,1.62
801030.SI,20240222,1.64
801030.SI,20240223,1.65
801030.SI,20240226,1.66
801030.SI,20240227,1.69
801030.SI,20240228,1.64
801030.SI,20240229,1.69
801030.SI,20240301,1.7
801030.SI,20240304,1.68
801030.SI,20240305,1.67
801030.SI,20240306,1.67
801030.SI,20240307,1.67
801030.SI,20240308,1.68
801030.SI,20240311,1.7
801030.SI,20240312,1.71
801030.SI,20240313,1.71
801030.SI,20240314,1.7
801030.SI,20240315,1.73
801030.SI,20240318,1.76
801030.SI,20240319,1.75
801030.SI,20240320,1.76
801030.SI,20240321,1.75
801030.SI,20240322,1.73
801030.SI,20240325,1.71
801030.SI,20240326,1.72
801030.SI,20240327,1.69
801030.SI,20240328,1.71
801030.SI,20240329,1.73
801030.SI,20240401,1.77
801030.SI,20240402,1.8
801030.SI,20240403,1.8
801030.SI,20240408,1.77
801030.SI,20240409,1.8
801030.SI,20240410,1.78
801030.SI,20240411,1.78
801030.SI,20240412,1.77
801030.SI,20240415,1.75
801030.SI,20240416,1.68
801030.SI,20240417,1.73
801030.SI,20240418,1.73
801030.SI,20240419,1.75
801030.SI,20240422,1.72
801030.SI,20240423,1.7
801030.SI,20240424,1.71
801030.SI,20240425,1.73
801030.SI,20240426,1.74
801030.SI,20240429,1.79
801030.SI,20240430,1.78
801030.SI,20240506,1.87
801030.SI,20240507,1.9
801030.SI,20240508,1.88
801030.SI,20240509,1.89
801030.SI,20240510,1.88
801030.SI,20240513,1.86
801030.SI,20240514,1.85
801030.SI,20240515,1.84
801030.SI,20240516,1.84
801030.SI,20240517,1.87
801030.SI,20240520,1.88
801030.SI,20240521,1.85
801030.SI,20240522,1.84
801030.SI,20240523,1.8
801030.SI,20240524,1.79
801030.SI,20240527,1.81
801030.SI,20240528,1.79
801030.SI,20240529,1.8
801030.SI,20240530,1.79
801030.SI,20240531,1.77
801030.SI,20240603,1.75
801030.SI,20240604,1.75
801030.SI,20240605,1.73
801030.SI,20240606,1.7
801030.SI,20240607,1.71
801030.SI,20240611,1.72
801030.SI,20240612,1.72
801030.SI,20240613,1.7
801030.SI,20240614,1.69
801030.SI,20240617,1.68
801030.SI,20240618,1.7
801030.SI,20240619,1.68
801030.SI,20240620,1.66
801030.SI,20240621,1.66
801030.SI,20240624,1.62
801030.SI,20240625,1.64
801030.SI,20240626,1.66
801030.SI,20240627,1.62
801030.SI,20240628,1.62
801030.SI,20240701,1.65
801030.SI,20240702,1.63
801030.SI,20240703,1.62
801030.SI,20240704,1.59
801030.SI,20240705,1.6
801030.SI,20240708,1.57
801030.SI,20240709,1.59
801030.SI,20240710,1.58
801030.SI,20240711,1.62
801030.SI,20240712,1.64
801030.SI,20240715,1.62
801030.SI,20240716,1.61
801030.SI,20240717,1.6
801030.SI,20240718,1.6
801030.SI,20240719,1.6
801030.SI,20240722,1.59
801030.SI,20240723,1.54
801030.SI,20240724,1.52
801030.SI,20240725,1.52
801030.SI,20240726,1.54
801030.SI,20240729,1.53
801030.SI,20240730,1.52
801030.SI,20240731,1.57
801030.SI,20240801,1.56
801030.SI,20240802,1.54
801030.SI,20240805,1.51
801030.SI,20240806,1.53
801030.SI,20240807,1.53
801030.SI,20240808,1.55
801030.SI,20240809,1.55
801030.SI,20240812,1.54
801030.SI,20240813,1.55
801030.SI,20240814,1.52
801030.SI,20240815,1.52
801030.SI,20240816,1.51
801030.SI,20240819,1.51
801030.SI,20240820,1.49
801030.SI,20240821,1.49
801030.SI,20240822,1.47
801030.SI,20240823,1.47
801030.SI,20240826,1.49
801030.SI,20240827,1.48
801030.SI,20240828,1.49
801030.SI,20240829,1.51
801030.SI,20240830,1.53
801030.SI,20240902,1.51
801030.SI,20240903,1.53
801030.SI,20240904,1.52
801030.SI,20240905,1.52
801030.SI,20240906,1.49
801030.SI,20240909,1.48
801030.SI,20240910,1.48
801030.SI,20240911,1.48
801030.SI,20240912,1.48
801030.SI,20240913,1.46
801030.SI,20240918,1.46
801030.SI,20240919,1.49
801030.SI,20240920,1.48
801030.SI,20240923,1.48
801030.SI,20240924,1.55
801030.SI,20240925,1.56
801030.SI,20240926,1.62
801030.SI,20240927,1.69
801030.SI,20240930,1.85
801030.SI,20241008,1.93
801030.SI,20241009,1.78
801030.SI,20241010,1.79
801030.SI,20241011,1.73
801030.SI,20241014,1.76
801030.SI,20241015,1.72
801030.SI,20241016,1.73
801030.SI,20241017,1.7
801030.SI,20241018,1.74
801030.SI,20241021,1.75
801030.SI,20241022,1.77
801030.SI,20241023,1.79
801030.SI,20241024,1.78
801030.SI,20241025,1.82
801030.SI,20241028,1.84
801030.SI,20241029,1.8
801030.SI,20241030,1.8
801030.SI,20241031,1.81
801030.SI,20241101,1.79
801030.SI,20241104,1.81
801030.SI,20241105,1.85
801030.SI,20241106,1.86
801030.SI,20241107,1.89
801030.SI,20241108,1.88
801030.SI,20241111,1.91
801030.SI,20241112,1.9
801030.SI,20241113,1.9
801030.SI,20241114,1.85
801030.SI,20241115,1.82
801030.SI,20241118,1.79
801030.SI,20241119,1.83
801030.SI,20241120,1.87
801030.SI,20241121,1.88
801030.SI,20241122,1.81
801030.SI,20241125,1.82
801030.SI,20241126,1.8
801030.SI,20241127,1.82
801030.SI,20241128,1.81
801030.SI,20241129,1.84
801030.SI,20241202,1.87
801030.SI,20241203,1.87
801030.SI,20241204,1.84
801030.SI,20241205,1.85
801030.SI,20241206,1.87
801030.SI,20241209,1.88
801030.SI,20241210,1.89
801030.SI,20241211,1.9
801030.SI,20241212,1.91
801030.SI,20241213,1.87
801030.SI,20241216,1.86
801030.SI,20241217,1.83
801030.SI,20241218,1.83
801030.SI,20241219,1.83
801030.SI,20241220,1.83
801030.SI,20241223,1.79
801030.SI,20241224,1.81
801030.SI,20241225,1.79
801030.SI,20241226,1.8
801030.SI,20241227,1.81
801030.SI,20241230,1.8
801030.SI,20241231,1.77
801030.SI,20250102,1.73
801030.SI,20250103,1.7
801030.SI,20250106,1.71
801030.SI,20250107,1.72
801030.SI,20250108,1.7
801030.SI,20250109,1.7
801030.SI,20250110,1.67
801030.SI,20250113,1.68
801030.SI,20250114,1.73
801030.SI,20250115,1.72
801030.SI,20250116,1.73
801030.SI,20250117,1.76
801030.SI,20250120,1.76
801030.SI,20250121,1.75
801030.SI,20250122,1.74
801030.SI,20250123,1.74
801030.SI,20250124,1.75
801030.SI,20250127,1.75
801030.SI,20250205,1.75
801030.SI,20250206,1.76
801030.SI,20250207,1.78
801030.SI,20250210,1.8
801030.SI,20250211,1.8
801030.SI,20250212,1.82
801030.SI,20250213,1.81
801030.SI,20250214,1.81
801030.SI,20250217,1.81
801030.SI,20250218,1.79
801030.SI,20250219,1.81
801030.SI,20250220,1.83
801030.SI,20250221,1.83
801030.SI,20250224,1.83
801030.SI,20250225,1.81
801030.SI,20250226,1.84
801030.SI,20250227,1.84
801030.SI,20250228,1.81
801030.SI,20250303,1.83
801030.SI,20250304,1.83
801030.SI,20250305,1.83
801030.SI,20250306,1.84
801030.SI,20250307,1.85
801030.SI,20250310,1.86
801030.SI,20250311,1.87
801030.SI,20250312,1.87
801030.SI,20250313,1.85
801030.SI,20250314,1.88
801030.SI,20250317,1.89
801030.SI,20250318,1.89
801030.SI,20250319,1.88
801030.SI,20250320,1.88
801030.SI,20250321,1.85
801030.SI,20250324,1.86
801030.SI,20250325,1.88
801030.SI,20250326,1.88
801030.SI,20250327,1.9
801030.SI,20250328,1.85
801030.SI,20250331,1.82
801030.SI,20250401,1.84
801030.SI,20250402,1.84
801030.SI,20250403,1.82
801030.SI,20250407,1.65
801030.SI,20250408,1.67
801030.SI,20250409,1.69
801030.SI,20250410,1.72
801030.SI,20250411,1.73
801030.SI,20250414,1.75
801030.SI,20250415,1.74
801030.SI,20250416,1.72
801030.SI,20250417,1.73
801030.SI,20250418,1.73
801030.SI,20250421,1.75
801030.SI,20250422,1.76
801030.SI,20250423,1.77
801030.SI,20250424,1.76
801030.SI,20250425,1.76
801030.SI,20250428,1.74
801030.SI,20250429,1.74
801030.SI,20250430,1.73
801030.SI,20250506,1.77
801030.SI,20250507,1.79
801030.SI,20250508,1.79
801030.SI,20250509,1.77
801030.SI,20250512,1.79
801030.SI,20250513,1.79
801030.SI,20250514,1.8
801030.SI,20250515,1.79
801030.SI,20250516,1.8
801030.SI,20250519,1.81
801030.SI,20250520,1.81
801030.SI,20250521,1.81
801030.SI,20250522,1.78
801030.SI,20250523,1.78
801030.SI,20250526,1.78
801030.SI,20250527,1.79
801030.SI,20250528,1.78
801030.SI,20250529,1.79
801030.SI,20250530,1.77
801030.SI,20250603,1.78
801030.SI,20250604,1.79
801030.SI,20250605,1.8
801030.SI,20250606,1.81
801030.SI,20250609,1.83
801030.SI,20250610,1.82
801030.SI,20250611,1.82
801030.SI,20250612,1.82
801030.SI,20250613,1.81
801030.SI,20250616,1.82
801030.SI,20250617,1.81
801030.SI,20250618,1.8
801030.SI,20250619,1.78
801030.SI,20250620,1.77
801030.SI,20250623,1.79
801030.SI,20250624,1.81
801030.SI,20250625,1.82
801030.SI,20250626,1.82
801030.SI,20250627,1.83
801030.SI,20250630,1.84
801030.SI,20250701,1.85
801030.SI,20250702,1.86
801030.SI,20250703,1.86
801030.SI,20250704,1.84
801030.SI,20250707,1.85
801030.SI,20250708,1.88
801030.SI,20250709,1.86
801030.SI,20250710,1.87
801030.SI,20250711,1.87
801030.SI,20250714,1.88
801030.SI,20250715,1.86
801030.SI,20250716,1.86
801030.SI,20250717,1.87
801030.SI,20250718,1.9
801030.SI,20250721,1.94
801030.SI,20250722,1.97
801030.SI,20250723,1.96
801030.SI,20250724,1.98
801030.SI,20250725,1.98
801030.SI,20250728,1.98
801030.SI,20250729,1.98
801030.SI,20250730,1.99
801030.SI,20250731,1.95
801030.SI,20250801,1.95
801030.SI,20250804,1.96
801030.SI,20250805,1.98
801030.SI,20250806,1.99
801030.SI,20250807,1.99
801030.SI,20250808,1.99
801030.SI,20250811,2.02
801030.SI,20250812,2.02
801030.SI,20250813,2.02
801030.SI,20250814,1.99
801030.SI,20250815,2.03
801030.SI,20250818,2.05
801030.SI,20250819,2.04
801030.SI,20250820,2.06
801030.SI,20250821,2.08
801030.SI,20250822,2.09
801030.SI,20250825,2.12
801030.SI,20250826,2.15
801030.SI,20250827,2.1
801030.SI,20250828,2.11
801030.SI,20250829,2.12
801030.SI,20250901,2.13
801030.SI,20250902,2.08
801030.SI,20250903,2.05
801030.SI,20250904,2.03
801030.SI,20250905,2.08
801030.SI,20250908,2.14
801030.SI,20250909,2.13
801030.SI,20250910,2.11
801030.SI,20250911,2.13
801030.SI,20250912,2.13
801030.SI,20250915,2.12
801030.SI,20250916,2.12
801030.SI,20250917,2.13
801030.SI,20250918,2.1
801030.SI,20250919,2.1
801030.SI,20250922,2.09
801030.SI,20250923,2.06
801030.SI,20250924,2.09
801030.SI,20250925,2.09
801030.SI,20250926,2.08
801030.SI,20250929,2.12
801030.SI,20250930,2.14
801030.SI,20251009,2.18
801030.SI,20251010,2.18
801030.SI,20251013,2.16
801030.SI,20251014,2.12
801030.SI,20251015,2.13
801030.SI,20251016,2.09
801030.SI,20251017,2.05
801030.SI,20251020,2.07
801030.SI,20251021,2.09
801030.SI,20251022,2.07
801030.SI,20251023,2.09
801030.SI,20251024,2.09
801030.SI,20251027,2.1
801030.SI,20251028,2.1
801030.SI,20251029,2.13
801030.SI,20251030,2.1
801030.SI,20251031,2.11
801030.SI,20251103,2.11
801030.SI,20251104,2.08
801030.SI,20251105,2.09
801030.SI,20251106,2.14
801030.SI,20251107,2.19
801030.SI,20251110,2.22
801030.SI,20251111,2.23
801030.SI,20251112,2.22
801030.SI,20251113,2.28
801030.SI,20251114,2.25
801030.SI,20251117,2.26
801030.SI,20251118,2.2
801030.SI,20251119,2.21
801030.SI,20251120,2.18
801030.SI,20251121,2.08
801030.SI,20251124,2.08
801030.SI,20251125,2.1
801030.SI,20251126,2.09
801030.SI,20251127,2.11
801030.SI,20251128,2.14
801030.SI,20251201,2.15
801030.SI,20251202,2.13
801030.SI,20251203,2.13
801030.SI,20251204,2.11
801030.SI,20251205,2.14
801030.SI,20251208,2.14
801030.SI,20251209,2.12
801030.SI,20251210,2.12
801030.SI,20251211,2.09
801030.SI,20251212,2.09
801030.SI,20251215,2.11
801030.SI,20251216,2.07
801030.SI,20251217,2.12
801030.SI,20251218,2.12
801030.SI,20251219,2.15
801030.SI,20251222,2.18
801030.SI,20251223,2.18
801030.SI,20251224,2.21
801030.SI,20251225,2.23
801030.SI,20251226,2.24
801030.SI,20251229,2.23
801030.SI,20251230,2.24
801030.SI,20251231,2.24
801040.SI,20221010,0.93
801040.SI,20221011,0.93
801040.SI,20221012,0.94
801040.SI,20221013,0.93
801040.SI,20221014,0.95
801040.SI,20221017,0.96
801040.SI,20221018,0.96
801040.SI,20221019,0.95
801040.SI,20221020,0.95
801040.SI,20221021,0.95
801040.SI,20221024,0.95
801040.SI,20221025,0.95
801040.SI,20221026,0.94
801040.SI,20221027,0.94
801040.SI,20221028,0.91
801040.SI,20221031,0.91
801040.SI,20221101,0.93
801040.SI,20221102,0.93
801040.SI,20221103,0.93
801040.SI,20221104,0.96
801040.SI,20221107,0.97
801040.SI,20221108,0.98
801040.SI,20221109,0.98
801040.SI,20221110,0.99
801040.SI,20221111,0.99
801040.SI,20221114,0.99
801040.SI,20221115,1.0
801040.SI,20221116,0.99
801040.SI,20221117,0.99
801040.SI,20221118,0.99
801040.SI,20221121,0.99
801040.SI,20221122,0.99
801040.SI,20221123,1.0
801040.SI,20221124,1.0
801040.SI,20221125,1.01
801040.SI,20221128,1.0
801040.SI,20221129,1.02
801040.SI,20221130,1.03
801040.SI,20221201,1.04
801040.SI,20221202,1.03
801040.SI,20221205,1.06
801040.SI,20221206,1.06
801040.SI,20221207,1.04
801040.SI,20221208,1.04
801040.SI,20221209,1.05
801040.SI,20221212,1.03
801040.SI,20221213,1.04
801040.SI,20221214,1.03
801040.SI,20221215,1.02
801040.SI,20221216,1.04
801040.SI,20221219,1.01
801040.SI,20221220,1.0
801040.SI,20221221,1.0
801040.SI,20221222,0.98
801040.SI,20221223,0.98
801040.SI,20221226,0.99
801040.SI,20221227,1.0
801040.SI,20221228,1.0
801040.SI,20221229,0.99
801040.SI,20221230,0.99
801040.SI,20230103,1.0
801040.SI,20230104,1.0
801040.SI,20230105,1.0
801040.SI,20230106,1.01
801040.SI,20230109,1.01
801040.SI,20230110,1.0
801040.SI,20230111,1.0
801040.SI,20230112,1.0
801040.SI,20230113,1.0
801040.SI,20230116,1.01
801040.SI,20230117,1.01
801040.SI,20230118,1.01
801040.SI,20230119,1.02
801040.SI,20230120,1.04
801040.SI,20230130,1.05
801040.SI,20230131,1.06
801040.SI,20230201,1.08
801040.SI,20230202,1.07
801040.SI,20230203,1.06
801040.SI,20230206,1.05
801040.SI,20230207,1.06
801040.SI,20230208,1.05
801040.SI,20230209,1.07
801040.SI,20230210,1.06
801040.SI,20230213,1.07
801040.SI,20230214,1.08
801040.SI,20230215,1.07
801040.SI,20230216,1.06
801040.SI,20230217,1.06
801040.SI,20230220,1.09
801040.SI,20230221,1.11
801040.SI,20230222,1.11
801040.SI,20230223,1.11
801040.SI,20230224,1.11
801040.SI,20230227,1.1
801040.SI,20230228,1.11
801040.SI,20230301,1.11
801040.SI,20230302,1.12
801040.SI,20230303,1.12
801040.SI,20230306,1.11
801040.SI,20230307,1.1
801040.SI,20230308,1.11
801040.SI,20230309,1.1
801040.SI,20230310,1.08
801040.SI,20230313,1.09
801040.SI,20230314,1.08
801040.SI,20230315,1.1
801040.SI,20230316,1.07
801040.SI,20230317,1.08
801040.SI,20230320,1.06
801040.SI,20230321,1.05
801040.SI,20230322,1.05
801040.SI,20230323,1.04
801040.SI,20230324,1.04
801040.SI,20230327,1.02
801040.SI,20230328,1.02
801040.SI,20230329,1.01
801040.SI,20230330,1.02
801040.SI,20230331,1.03
801040.SI,20230403,1.03
801040.SI,20230404,1.04
801040.SI,20230406,1.03
801040.SI,20230407,1.04
801040.SI,20230410,1.03
801040.SI,20230411,1.04
801040.SI,20230412,1.05
801040.SI,20230413,1.05
801040.SI,20230414,1.06
801040.SI,20230417,1.07
801040.SI,20230418,1.06
801040.SI,20230419,1.06
801040.SI,20230420,1.04
801040.SI,20230421,1.02
801040.SI,20230424,1.01
801040.SI,20230425,0.98
801040.SI,20230426,0.99
801040.SI,20230427,0.99
801040.SI,20230428,1.0
801040.SI,20230504,1.01
801040.SI,20230505,1.0
801040.SI,20230508,1.02
801040.SI,20230509,1.02
801040.SI,20230510,1.02
801040.SI,20230511,1.02
801040.SI,20230512,1.0
801040.SI,20230515,1.0
801040.SI,20230516,0.99
801040.SI,20230517,0.99
801040.SI,20230518,0.99
801040.SI,20230519,0.99
801040.SI,20230522,0.99
801040.SI,20230523,0.98
801040.SI,20230524,0.96
801040.SI,20230525,0.96
801040.SI,20230526,0.97
801040.SI,20230529,0.97
801040.SI,20230530,0.96
801040.SI,20230531,0.95
801040.SI,20230601,0.96
801040.SI,20230602,0.97
801040.SI,20230605,0.97
801040.SI,20230606,0.95
801040.SI,20230607,0.95
801040.SI,20230608,0.95
801040.SI,20230609,0.95
801040.SI,20230612,0.95
801040.SI,20230613,0.95
801040.SI,20230614,0.95
801040.SI,20230615,0.95
801040.SI,20230616,0.96
801040.SI,20230619,0.95
801040.SI,20230620,0.94
801040.SI,20230621,0.93
801040.SI,20230626,0.92
801040.SI,20230627,0.94
801040.SI,20230628,0.94
801040.SI,20230629,0.93
801040.SI,20230630,0.94
801040.SI,20230703,0.96
801040.SI,20230704,0.96
801040.SI,20230705,0.97
801040.SI,20230706,0.96
801040.SI,20230707,0.96
801040.SI,20230710,0.96
801040.SI,20230711,0.96
801040.SI,20230712,0.95
801040.SI,20230713,0.96
801040.SI,20230714,0.96
801040.SI,20230717,0.95
801040.SI,20230718,0.95
801040.SI,20230719,0.95
801040.SI,20230720,0.95
801040.SI,20230721,0.95
801040.SI,20230724,0.95
801040.SI,20230725,0.97
801040.SI,20230726,0.99
801040.SI,20230727,1.01
801040.SI,20230728,1.02
801040.SI,20230731,1.02
801040.SI,20230801,1.05
801040.SI,20230802,1.04
801040.SI,20230803,1.04
801040.SI,20230804,1.03
801040.SI,20230807,1.02
801040.SI,20230808,1.01
801040.SI,20230809,1.0
801040.SI,20230810,1.01
801040.SI,20230811,0.99
801040.SI,20230814,0.99
801040.SI,20230815,0.99
801040.SI,20230816,0.99
801040.SI,20230817,0.99
801040.SI,20230818,0.98
801040.SI,20230821,0.97
801040.SI,20230822,0.97
801040.SI,20230823,0.96
801040.SI,20230824,0.95
801040.SI,20230825,0.95
801040.SI,20230828,0.97
801040.SI,20230829,0.97
801040.SI,20230830,0.96
801040.SI,20230831,0.95
801040.SI,20230901,0.98
801040.SI,20230904,1.01
801040.SI,20230905,1.0
801040.SI,20230906,0.99
801040.SI,20230907,0.97
801040.SI,20230908,0.97
801040.SI,20230911,0.97
801040.SI,20230912,0.97
801040.SI,20230913,0.97
801040.SI,20230914,0.98
801040.SI,20230915,0.98
801040.SI,20230918,0.98
801040.SI,20230919,0.99
801040.SI,20230920,0.99
801040.SI,20230921,0.98
801040.SI,20230922,0.98
801040.SI,20230925,0.97
801040.SI,20230926,0.96
801040.SI,20230927,0.96
801040.SI,20230928,0.96
801040.SI,20231009,0.96
801040.SI,20231010,0.95
801040.SI,20231011,0.95
801040.SI,20231012,0.96
801040.SI,20231013,0.96
801040.SI,20231016,0.95
801040.SI,20231017,0.95
801040.SI,20231018,0.94
801040.SI,20231019,0.92
801040.SI,20231020,0.92
801040.SI,20231023,0.9
801040.SI,20231024,0.91
801040.SI,20231025,0.94
801040.SI,20231026,0.94
801040.SI,20231027,0.95
801040.SI,20231030,0.95
801040.SI,20231031,0.94
801040.SI,20231101,0.94
801040.SI,20231102,0.93
801040.SI,20231103,0.93
801040.SI,20231106,0.93
801040.SI,20231107,0.92
801040.SI,20231108,0.91
801040.SI,20231109,0.92
801040.SI,20231110,0.92
801040.SI,20231113,0.94
801040.SI,20231114,0.93
801040.SI,20231115,0.95
801040.SI,20231116,0.94
801040.SI,20231117,0.94
801040.SI,20231120,0.94
801040.SI,20231121,0.94
801040.SI,20231122,0.93
801040.SI,20231123,0.94
801040.SI,20231124,0.94
801040.SI,20231127,0.93
801040.SI,20231128,0.94
801040.SI,20231129,0.93
801040.SI,20231130,0.92
801040.SI,20231201,0.93
801040.SI,20231204,0.93
801040.SI,20231205,0.92
801040.SI,20231206,0.92
801040.SI,20231207,0.91
801040.SI,20231208,0.92
801040.SI,20231211,0.92
801040.SI,20231212,0.91
801040.SI,20231213,0.9
801040.SI,20231214,0.9
801040.SI,20231215,0.9
801040.SI,20231218,0.88
801040.SI,20231219,0.88
801040.SI,20231220,0.87
801040.SI,20231221,0.88
801040.SI,20231222,0.88
801040.SI,20231225,0.88
801040.SI,20231226,0.87
801040.SI,20231227,0.87
801040.SI,20231228,0.89
801040.SI,20231229,0.89
801040.SI,20240102,0.9
801040.SI,20240103,0.9
801040.SI,20240104,0.9
801040.SI,20240105,0.9
801040.SI,20240108,0.88
801040.SI,20240109,0.88
801040.SI,20240110,0.88
801040.SI,20240111,0.88
